"Period","Category","Name","User_Rating","User_Votes","Year_Started","Show_url","sq","Rating"
"1911-1950","Comedy","Charlie Chaplin Collection: Shorts",0,0,1914,"http://www.tv.com/shows/charlie-chaplin-collection-shorts/",0,"Not so much !!"
"1911-1950","Comedy","The Ed Sullivan Show",8.5,137,1948,"http://www.tv.com/shows/the-ed-sullivan-show/",16.5505969300739,"Popular"
"1911-1950","Animation","Looney Tunes",8.2,1772,1929,"http://www.tv.com/shows/looney-tunes/",206.515065378056,"Popular"
"1911-1950","Comedy","Little Rascals",8,207,1922,"http://www.tv.com/shows/little-rascals/",23.5361000568505,"Popular"
"1911-1950","Drama","The Adventures of Ellery Queen",5.5,10,1949,"http://www.tv.com/shows/the-adventures-of-ellery-queen/",0.781694144400227,"Popular"
"1911-1950","Comedy","Looney Tunes",8.2,1772,1929,"http://www.tv.com/shows/looney-tunes/",206.515065378056,"Popular"
"1911-1950","Talk & Interview","The Ed Sullivan Show",8.5,137,1948,"http://www.tv.com/shows/the-ed-sullivan-show/",16.5505969300739,"Popular"
"1911-1950","Comedy","Beulah",6.2,10,1948,"http://www.tv.com/shows/beulah/",0.881182490051165,"Popular"
"1911-1950","Comedy","The Colgate Comedy Hour",6.5,17,1949,"http://www.tv.com/shows/the-colgate-comedy-hour/",1.57049459920409,"Popular"
"1911-1950","Drama","Mama",6.1,10,1949,"http://www.tv.com/shows/mama/",0.866969869243889,"Popular"
"1911-1950","Comedy","What's My Line?",8.5,219,1949,"http://www.tv.com/shows/whats-my-line/",26.4567936327459,"Popular"
"1911-1950","Health & Lifestyle","Miss America Pageant",3.7,7,1921,"http://www.tv.com/shows/miss-america-pageant/",0.368106878908471,"Popular"
"1911-1950","Suspense","Les Vampires",0,0,1915,"http://www.tv.com/shows/les-vampires/",0,"Not so much !!"
"1911-1950","Music","The Perry Como Show",8.2,29,1948,"http://www.tv.com/shows/the-perry-como-show/",3.37976122797044,"Popular"
"1911-1950","Game Show","We Take Your Word",5.6,6,1949,"http://www.tv.com/shows/we-take-your-word/",0.477544059124502,"Popular"
"1911-1950","Talk & Interview","Meet the Press",6.9,80,1947,"http://www.tv.com/shows/meet-the-press/",7.84536668561683,"Popular"
"1911-1950","Arts","The Primetime Emmy Awards",7.2,96,1949,"http://www.tv.com/shows/the-primetime-emmy-awards/",9.82376350198977,"Popular"
"1911-1950","Kids","Looney Tunes",8.2,1772,1929,"http://www.tv.com/shows/looney-tunes/",206.515065378056,"Popular"
"1911-1950","Talk & Interview","Miss America Pageant",3.7,7,1921,"http://www.tv.com/shows/miss-america-pageant/",0.368106878908471,"Popular"
"1911-1950","Comedy","Mama",6.1,10,1949,"http://www.tv.com/shows/mama/",0.866969869243889,"Popular"
"1911-1950","News","Meet the Press",6.9,80,1947,"http://www.tv.com/shows/meet-the-press/",7.84536668561683,"Popular"
"1911-1950","Science Fiction","Flash Gordon (1936)",0,0,1933,"http://www.tv.com/shows/flash-gordon-1936/",0,"Not so much !!"
"1911-1950","Music","Toast of the Town",6.4,13,1947,"http://www.tv.com/shows/toast-of-the-town/",1.18249005116544,"Popular"
"1911-1950","Comedy","The George Burns and Gracie Allen Show",9.1,197,1950,"http://www.tv.com/shows/the-george-burns-and-gracie-allen-show/",25.4789653212052,"Popular"
"1911-1950","Comedy","The Jack Benny Program",8.3,79,1950,"http://www.tv.com/shows/the-jack-benny-program/",9.31921546333144,"Popular"
"1911-1950","Events & Specials","The Primetime Emmy Awards",7.2,96,1949,"http://www.tv.com/shows/the-primetime-emmy-awards/",9.82376350198977,"Popular"
"1911-1950","Action & Adventure","Flash Gordon (1936)",0,0,1933,"http://www.tv.com/shows/flash-gordon-1936/",0,"Not so much !!"
"1911-1950","Kids","Little Rascals",8,207,1922,"http://www.tv.com/shows/little-rascals/",23.5361000568505,"Popular"
"1911-1950","Drama","Les Vampires",0,0,1915,"http://www.tv.com/shows/les-vampires/",0,"Not so much !!"
"1911-1950","Horror","Les Vampires",0,0,1915,"http://www.tv.com/shows/les-vampires/",0,"Not so much !!"
"1911-1950","Events & Specials","Golden Globe Awards",7.4,66,1944,"http://www.tv.com/shows/golden-globe-awards/",6.94144400227402,"Popular"
"1911-1950","Action & Adventure","Les Vampires",0,0,1915,"http://www.tv.com/shows/les-vampires/",0,"Not so much !!"
"1951-1960","Drama","The Twilight Zone",9.1,2888,1959,"http://www.tv.com/shows/the-twilight-zone/",77.2033724038659,"Popular"
"1951-1960","Kids","The Adventures of Ozzie & Harriet",8.8,254,1952,"http://www.tv.com/shows/the-adventures-of-ozzie-and-harriet/",6.56619958285597,"Popular"
"1951-1960","Talk & Interview","Face the Nation",6.5,35,1954,"http://www.tv.com/shows/face-the-nation/",0.668311741723216,"Popular"
"1951-1960","Drama","Alfred Hitchcock Presents",8.9,533,1955,"http://www.tv.com/shows/alfred-hitchcock-presents/",13.9352545459887,"Popular"
"1951-1960","Comedy","Dennis the Menace",9.1,428,1959,"http://www.tv.com/shows/dennis-the-menace-1959/",11.4414970183015,"Popular"
"1951-1960","Kids","Dennis the Menace",9.1,428,1959,"http://www.tv.com/shows/dennis-the-menace-1959/",11.4414970183015,"Popular"
"1951-1960","Action & Adventure","The Lone Ranger",8.2,189,1952,"http://www.tv.com/shows/the-lone-ranger/",4.55274521900062,"Popular"
"1951-1960","Drama","Bonanza",8.6,814,1958,"http://www.tv.com/shows/bonanza/",20.56461326048,"Popular"
"1951-1960","Kids","Speedy Gonzales",8,1,1953,"http://www.tv.com/shows/speedy-gonzales/",0.0235010722364208,"Not so much !!"
"1951-1960","Comedy","The Adventures of Ozzie & Harriet",8.8,254,1952,"http://www.tv.com/shows/the-adventures-of-ozzie-and-harriet/",6.56619958285597,"Popular"
"1951-1960","Talk & Interview","Meet the Presidents",0,0,1951,"http://www.tv.com/shows/meet-the-presidents/",0,"Not so much !!"
"1951-1960","Events & Specials","NHL Stanley Cup Finals",7.3,308,1953,"http://www.tv.com/shows/nhl-stanley-cup-finals/",6.60497635204606,"Popular"
"1951-1960","Comedy","Speedy Gonzales",8,1,1953,"http://www.tv.com/shows/speedy-gonzales/",0.0235010722364208,"Not so much !!"
"1951-1960","Comedy","The Bullwinkle Show",8.1,204,1956,"http://www.tv.com/shows/the-bullwinkle-show/",4.85414647043271,"Popular"
"1951-1960","Action & Adventure","Soldiers of Fortune",6.6,10,1955,"http://www.tv.com/shows/soldiers-of-fortune/",0.193883845950471,"Not so much !!"
"1951-1960","News","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Events & Specials","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Animation","Speedy Gonzales",8,1,1953,"http://www.tv.com/shows/speedy-gonzales/",0.0235010722364208,"Not so much !!"
"1951-1960","Drama","Wanted: Dead or Alive",8.3,342,1958,"http://www.tv.com/shows/wanted-dead-or-alive/",8.33876795628801,"Popular"
"1951-1960","Action & Adventure","H.G. Wells' Invisible Man",6.8,18,1957,"http://www.tv.com/shows/hg-wells-invisible-man/",0.359566405217238,"Popular"
"1951-1960","Drama","Zorro",8.1,233,1956,"http://www.tv.com/shows/zorro/",5.54419670397462,"Popular"
"1951-1960","Fantasy","Alfred Hitchcock Presents",8.9,533,1955,"http://www.tv.com/shows/alfred-hitchcock-presents/",13.9352545459887,"Popular"
"1951-1960","Comedy","Disneyland",7.7,157,1956,"http://www.tv.com/shows/disneyland/",3.55130577832614,"Popular"
"1951-1960","Horror","Alfred Hitchcock Presents",8.9,533,1955,"http://www.tv.com/shows/alfred-hitchcock-presents/",13.9352545459887,"Popular"
"1951-1960","Drama","City Detective",6.9,15,1953,"http://www.tv.com/shows/city-detective/",0.304045122058694,"Not so much !!"
"1951-1960","Comedy","Mr. Magoo",7.5,44,1960,"http://www.tv.com/shows/mr-magoo/",0.969419229752357,"Popular"
"1951-1960","Drama","The Buccaneers",6.8,16,1956,"http://www.tv.com/shows/the-buccaneers-1956/",0.319614582415323,"Not so much !!"
"1951-1960","News","Face the Nation",6.5,35,1954,"http://www.tv.com/shows/face-the-nation/",0.668311741723216,"Popular"
"1951-1960","Comedy","The Super",4.7,5,1960,"http://www.tv.com/shows/the-super/",0.0690343996944861,"Not so much !!"
"1951-1960","Drama","Wire Service",5.8,7,1956,"http://www.tv.com/shows/wire-service/",0.119267941599835,"Not so much !!"
"1951-1960","Drama","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Drama","Peter Gunn",8.4,115,1958,"http://www.tv.com/shows/peter-gunn/",2.83775447254781,"Popular"
"1951-1960","Science Fiction","Alfred Hitchcock Presents",8.9,533,1955,"http://www.tv.com/shows/alfred-hitchcock-presents/",13.9352545459887,"Popular"
"1951-1960","Sports","NHL Stanley Cup Finals",7.3,308,1953,"http://www.tv.com/shows/nhl-stanley-cup-finals/",6.60497635204606,"Popular"
"1951-1960","Comedy","Bonanza",8.6,814,1958,"http://www.tv.com/shows/bonanza/",20.56461326048,"Popular"
"1951-1960","Action & Adventure","Bat Masterson",8,88,1958,"http://www.tv.com/shows/bat-masterson/",2.06809435680503,"Popular"
"1951-1960","Action & Adventure","The Gene Autry Show",6.3,14,1951,"http://www.tv.com/shows/the-gene-autry-show/",0.259099321406539,"Not so much !!"
"1951-1960","Comedy","The Life of Riley (1953)",6.5,22,1952,"http://www.tv.com/shows/the-life-of-riley-1953/",0.420081666226021,"Popular"
"1951-1960","Drama","Route 66",7.9,74,1960,"http://www.tv.com/shows/route-66/",1.71734085367645,"Popular"
"1951-1960","Action & Adventure","Harbourmaster",5.7,9,1957,"http://www.tv.com/shows/harbourmaster/",0.150700625716048,"Not so much !!"
"1951-1960","Documentary","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Drama","Rawhide",8.7,204,1958,"http://www.tv.com/shows/rawhide/",5.21371287564995,"Popular"
"1951-1960","Talk & Interview","Today Show",5.6,526,1952,"http://www.tv.com/shows/the-today-show/",8.65309479745013,"Popular"
"1951-1960","Drama","The Doctor",5.5,9,1952,"http://www.tv.com/shows/the-doctor/",0.145412884462854,"Not so much !!"
"1951-1960","Educational","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Kids","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Talk & Interview","The Johnny Carson Show",6.3,16,1955,"http://www.tv.com/shows/the-johnny-carson-show/",0.296113510178902,"Not so much !!"
"1951-1960","Science","The Nature of Things",7.2,18,1960,"http://www.tv.com/shows/the-nature-of-things/",0.380717370230017,"Popular"
"1951-1960","Music","The Polly Bergen Show",5.1,6,1957,"http://www.tv.com/shows/the-polly-bergen-show/",0.0898916013043095,"Not so much !!"
"1951-1960","Comedy","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Animation","The Adventures Of Twizzle",4.6,10,1957,"http://www.tv.com/shows/the-adventures-of-twizzle/",0.135131165359419,"Not so much !!"
"1951-1960","Action & Adventure","Bonanza",8.6,814,1958,"http://www.tv.com/shows/bonanza/",20.56461326048,"Popular"
"1951-1960","Drama","Lawman (1958)",8.2,309,1958,"http://www.tv.com/shows/lawman-1958/",7.44337710408037,"Popular"
"1951-1960","Drama","The Lone Ranger",8.2,189,1952,"http://www.tv.com/shows/the-lone-ranger/",4.55274521900062,"Popular"
"1951-1960","Drama","The Defenders (1961)",7.2,21,1960,"http://www.tv.com/shows/the-defenders-1961/",0.444170265268353,"Popular"
"1951-1960","News","Today Show",5.6,526,1952,"http://www.tv.com/shows/the-today-show/",8.65309479745013,"Popular"
"1951-1960","Business","Face the Nation",6.5,35,1954,"http://www.tv.com/shows/face-the-nation/",0.668311741723216,"Popular"
"1951-1960","Action & Adventure","Rawhide",8.7,204,1958,"http://www.tv.com/shows/rawhide/",5.21371287564995,"Popular"
"1951-1960","Drama","Casablanca (1955)",5.5,7,1955,"http://www.tv.com/shows/casablanca-1955/",0.113098910137775,"Not so much !!"
"1951-1960","Talk & Interview","The Arlene Francis Show",4.5,7,1957,"http://www.tv.com/shows/the-arlene-francis-show/",0.0925354719309068,"Not so much !!"
"1951-1960","Game Show","Miss Universe",0,0,1952,"http://www.tv.com/shows/miss-universe/",0,"Not so much !!"
"1951-1960","Comedy","Pete and Gladys",5.4,15,1960,"http://www.tv.com/shows/pete-and-gladys/",0.23794835639376,"Not so much !!"
"1951-1960","Comedy","Professional Father",5.4,8,1954,"http://www.tv.com/shows/professional-father/",0.126905790076672,"Not so much !!"
"1951-1960","Documentary","Navy Log",5.6,11,1954,"http://www.tv.com/shows/navy-log/",0.18095825622044,"Not so much !!"
"1951-1960","Arts","The Lawrence Welk Show",8.4,113,1954,"http://www.tv.com/shows/the-lawrence-welk-show/",2.78840222085133,"Popular"
"1951-1960","Music","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Action & Adventure","Texas John Slaughter",4.8,11,1958,"http://www.tv.com/shows/texas-john-slaughter/",0.155107076760377,"Not so much !!"
"1951-1960","Music","Disneyland",7.7,157,1956,"http://www.tv.com/shows/disneyland/",3.55130577832614,"Popular"
"1951-1960","Action & Adventure","Sea Hunt",7.8,108,1957,"http://www.tv.com/shows/sea-hunt/",2.47466290649511,"Popular"
"1951-1960","Comedy","The Bob Cummings Show",6.3,17,1954,"http://www.tv.com/shows/the-bob-cummings-show/",0.314620604565083,"Not so much !!"
"1951-1960","Drama","The Roaring 20's",5,15,1960,"http://www.tv.com/shows/the-roaring-20s/",0.220322552216445,"Not so much !!"
"1951-1960","Fantasy","H.G. Wells' Invisible Man",6.8,18,1957,"http://www.tv.com/shows/hg-wells-invisible-man/",0.359566405217238,"Popular"
"1951-1960","Drama","This Man Dawson",5.6,6,1959,"http://www.tv.com/shows/this-man-dawson/",0.0987045033929673,"Not so much !!"
"1951-1960","Action & Adventure","Maverick",8.2,153,1957,"http://www.tv.com/shows/maverick/",3.68555565347669,"Popular"
"1951-1960","Animation","The Woody Woodpecker Show",8,174,1956,"http://www.tv.com/shows/the-woody-woodpecker-show/",4.08918656913722,"Popular"
"1951-1960","Action & Adventure","Cannonball",6.2,12,1958,"http://www.tv.com/shows/cannonball/",0.218559971798713,"Not so much !!"
"1951-1960","Drama","Cannonball",6.2,12,1958,"http://www.tv.com/shows/cannonball/",0.218559971798713,"Not so much !!"
"1951-1960","News","The Frank Sinatra Show with Ella Fitzgerald",0,0,1959,"http://www.tv.com/shows/the-frank-sinatra-show-with-ella-fitzgerald/",0,"Not so much !!"
"1951-1960","Action & Adventure","Sheena, Queen of the Jungle",6.1,14,1955,"http://www.tv.com/shows/sheena-queen-of-the-jungle/",0.250873946123792,"Not so much !!"
"1951-1960","Comedy","Maverick",8.2,153,1957,"http://www.tv.com/shows/maverick/",3.68555565347669,"Popular"
"1951-1960","Action & Adventure","Cheyenne",6.5,80,1956,"http://www.tv.com/shows/cheyenne-1955/",1.52756969536735,"Popular"
"1951-1960","Action & Adventure","Speedy Gonzales",8,1,1953,"http://www.tv.com/shows/speedy-gonzales/",0.0235010722364208,"Not so much !!"
"1951-1960","Animation","Ivanhoe",6.9,19,1958,"http://www.tv.com/shows/ivanhoe/",0.385123821274346,"Popular"
"1951-1960","Suspense","The Twilight Zone",9.1,2888,1959,"http://www.tv.com/shows/the-twilight-zone/",77.2033724038659,"Popular"
"1951-1960","News","ABC News Specials",3.9,11,1960,"http://www.tv.com/shows/abc-news-specials/",0.126024499867806,"Not so much !!"
"1951-1960","Action & Adventure","Buffalo Bill Jr.",5.6,8,1954,"http://www.tv.com/shows/buffalo-bill-jr/",0.131606004523956,"Not so much !!"
"1951-1960","Kids","The Woody Woodpecker Show",8,174,1956,"http://www.tv.com/shows/the-woody-woodpecker-show/",4.08918656913722,"Popular"
"1951-1960","Action & Adventure","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Suspense","Thriller",8.4,139,1960,"http://www.tv.com/shows/thriller/",3.42998149290561,"Popular"
"1951-1960","Animation","Pixie & Dixie",6.9,55,1957,"http://www.tv.com/shows/pixie-and-dixie/",1.11483211421521,"Popular"
"1951-1960","Arts","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Drama","Cheyenne",6.5,80,1956,"http://www.tv.com/shows/cheyenne-1955/",1.52756969536735,"Popular"
"1951-1960","Action & Adventure","The Buccaneers",6.8,16,1956,"http://www.tv.com/shows/the-buccaneers-1956/",0.319614582415323,"Not so much !!"
"1951-1960","Drama","Lassie",8.3,211,1954,"http://www.tv.com/shows/lassie/",5.14467847595547,"Popular"
"1951-1960","Animation","Adventures of Superman",8.3,526,1952,"http://www.tv.com/shows/adventures-of-superman/",12.8251226462207,"Popular"
"1951-1960","Science Fiction","The Twilight Zone",9.1,2888,1959,"http://www.tv.com/shows/the-twilight-zone/",77.2033724038659,"Popular"
"1951-1960","Drama","Davy Crockett",7.6,28,1952,"http://www.tv.com/shows/davy-crockett/",0.625128521488793,"Popular"
"1951-1960","Action & Adventure","Davy Crockett",7.6,28,1952,"http://www.tv.com/shows/davy-crockett/",0.625128521488793,"Popular"
"1951-1960","Suspense","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Fantasy","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Horror","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Comedy","Ethel and Albert",5.1,6,1955,"http://www.tv.com/shows/ethel-and-albert/",0.0898916013043095,"Not so much !!"
"1951-1960","Action & Adventure","Hawkeye and the Last of the Mohicans",5.7,10,1956,"http://www.tv.com/shows/hawkeye-and-the-last-of-the-mohicans/",0.167445139684498,"Not so much !!"
"1951-1960","Health & Lifestyle","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Action & Adventure","Zorro",8.1,233,1956,"http://www.tv.com/shows/zorro/",5.54419670397462,"Popular"
"1951-1960","Action & Adventure","Route 66",7.9,74,1960,"http://www.tv.com/shows/route-66/",1.71734085367645,"Popular"
"1951-1960","Drama","I Led Three Lives",6.3,16,1954,"http://www.tv.com/shows/i-led-three-lives/",0.296113510178902,"Not so much !!"
"1951-1960","Comedy","My Three Sons",8.4,312,1960,"http://www.tv.com/shows/my-three-sons/",7.69895126465145,"Popular"
"1951-1960","Action & Adventure","The Public Defender",6.5,10,1953,"http://www.tv.com/shows/the-public-defender/",0.190946211920919,"Not so much !!"
"1951-1960","Science","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","News","National Nine News",4.9,9,1956,"http://www.tv.com/shows/national-nine-news/",0.12954966070327,"Not so much !!"
"1951-1960","Drama","James Dean Era",0,0,1953,"http://www.tv.com/shows/james-dean-era/",0,"Not so much !!"
"1951-1960","Documentary","ABC News Specials",3.9,11,1960,"http://www.tv.com/shows/abc-news-specials/",0.126024499867806,"Not so much !!"
"1951-1960","Suspense","Peter Gunn",8.4,115,1958,"http://www.tv.com/shows/peter-gunn/",2.83775447254781,"Popular"
"1951-1960","Talk & Interview","ABC News Specials",3.9,11,1960,"http://www.tv.com/shows/abc-news-specials/",0.126024499867806,"Not so much !!"
"1951-1960","Action & Adventure","Zane Grey Theater",7.7,23,1956,"http://www.tv.com/shows/zane-grey-theater/",0.520254986633765,"Popular"
"1951-1960","Comedy","Father Knows Best",8.7,185,1953,"http://www.tv.com/shows/father-knows-best/",4.72812197056491,"Popular"
"1951-1960","Animation","The Bullwinkle Show",8.1,204,1956,"http://www.tv.com/shows/the-bullwinkle-show/",4.85414647043271,"Popular"
"1951-1960","Action & Adventure","26 Men",5.4,10,1958,"http://www.tv.com/shows/26-men/",0.15863223759584,"Not so much !!"
"1951-1960","Comedy","Dear Phoebe",6.7,9,1954,"http://www.tv.com/shows/dear-phoebe/",0.177139331982022,"Not so much !!"
"1951-1960","Music","The Lawrence Welk Show",8.4,113,1954,"http://www.tv.com/shows/the-lawrence-welk-show/",2.78840222085133,"Popular"
"1951-1960","Comedy","Pride of the Family",5.6,6,1953,"http://www.tv.com/shows/pride-of-the-family/",0.0987045033929673,"Not so much !!"
"1951-1960","Action & Adventure","Ivanhoe",6.9,19,1958,"http://www.tv.com/shows/ivanhoe/",0.385123821274346,"Popular"
"1951-1960","Drama","Ivanhoe",6.9,19,1958,"http://www.tv.com/shows/ivanhoe/",0.385123821274346,"Popular"
"1951-1960","Science Fiction","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Suspense","Sea Hunt",7.8,108,1957,"http://www.tv.com/shows/sea-hunt/",2.47466290649511,"Popular"
"1951-1960","Fantasy","Thriller",8.4,139,1960,"http://www.tv.com/shows/thriller/",3.42998149290561,"Popular"
"1951-1960","Science Fiction","Thriller",8.4,139,1960,"http://www.tv.com/shows/thriller/",3.42998149290561,"Popular"
"1951-1960","Comedy","The Donna Reed Show",8.3,414,1958,"http://www.tv.com/shows/the-donna-reed-show/",10.0942980523486,"Popular"
"1951-1960","Drama","Perry Mason",8.8,355,1954,"http://www.tv.com/shows/perry-mason/",9.17716870832232,"Popular"
"1951-1960","Documentary","The Nature of Things",7.2,18,1960,"http://www.tv.com/shows/the-nature-of-things/",0.380717370230017,"Popular"
"1951-1960","Animation","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Talk & Interview","The Frank Sinatra Show with Ella Fitzgerald",0,0,1959,"http://www.tv.com/shows/the-frank-sinatra-show-with-ella-fitzgerald/",0,"Not so much !!"
"1951-1960","Action & Adventure","I Led Three Lives",6.3,16,1954,"http://www.tv.com/shows/i-led-three-lives/",0.296113510178902,"Not so much !!"
"1951-1960","Horror","The Twilight Zone",9.1,2888,1959,"http://www.tv.com/shows/the-twilight-zone/",77.2033724038659,"Popular"
"1951-1960","Drama","Dragnet",8.6,140,1951,"http://www.tv.com/shows/dragnet-1951/",3.53691137158133,"Popular"
"1951-1960","Kids","Lassie",8.3,211,1954,"http://www.tv.com/shows/lassie/",5.14467847595547,"Popular"
"1951-1960","Action & Adventure","Captain Gallant of the Foreign Legion",5.8,10,1955,"http://www.tv.com/shows/captain-gallant-of-the-foreign-legion/",0.170382773714051,"Not so much !!"
"1951-1960","Business","ABC News Specials",3.9,11,1960,"http://www.tv.com/shows/abc-news-specials/",0.126024499867806,"Not so much !!"
"1951-1960","Kids","Shirley Temple Theatre",5.9,12,1960,"http://www.tv.com/shows/shirley-temple-theatre/",0.207984489292324,"Not so much !!"
"1951-1960","Game Show","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Arts","The Tony Awards",6.2,8,1956,"http://www.tv.com/shows/the-tony-awards/",0.145706647865809,"Not so much !!"
"1951-1960","News","The Nature of Things",7.2,18,1960,"http://www.tv.com/shows/the-nature-of-things/",0.380717370230017,"Popular"
"1951-1960","Action & Adventure","Gunsmoke",8.9,654,1955,"http://www.tv.com/shows/gunsmoke/",17.0987926324139,"Popular"
"1951-1960","Drama","Behind Closed Doors",5.7,8,1958,"http://www.tv.com/shows/behind-closed-doors/",0.133956111747598,"Not so much !!"
"1951-1960","Health & Lifestyle","Miss Universe",0,0,1952,"http://www.tv.com/shows/miss-universe/",0,"Not so much !!"
"1951-1960","Kids","The Bullwinkle Show",8.1,204,1956,"http://www.tv.com/shows/the-bullwinkle-show/",4.85414647043271,"Popular"
"1951-1960","Drama","Coronation Street",7.3,526,1960,"http://www.tv.com/shows/coronation-street/",11.2799271466761,"Popular"
"1951-1960","Comedy","Lux Playhouse",4.7,5,1958,"http://www.tv.com/shows/lux-playhouse/",0.0690343996944861,"Not so much !!"
"1951-1960","Comedy","Billy Bunter",6.3,8,1959,"http://www.tv.com/shows/billy-bunter/",0.148056755089451,"Not so much !!"
"1951-1960","Drama","As The World Turns",8,587,1955,"http://www.tv.com/shows/as-the-world-turns/",13.795129402779,"Popular"
"1951-1960","Drama","The Public Defender",6.5,10,1953,"http://www.tv.com/shows/the-public-defender/",0.190946211920919,"Not so much !!"
"1951-1960","Drama","Wagon Train",8.3,117,1957,"http://www.tv.com/shows/wagon-train/",2.85273640609853,"Popular"
"1951-1960","Talk & Interview","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Talk & Interview","The Jack Paar Show",6.3,13,1957,"http://www.tv.com/shows/the-jack-paar-show/",0.240592227020358,"Not so much !!"
"1951-1960","Drama","Zane Grey Theater",7.7,23,1956,"http://www.tv.com/shows/zane-grey-theater/",0.520254986633765,"Popular"
"1951-1960","Action & Adventure","Adventures of Superman",8.3,526,1952,"http://www.tv.com/shows/adventures-of-superman/",12.8251226462207,"Popular"
"1951-1960","Business","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Music","Oh Boy!",4.6,6,1958,"http://www.tv.com/shows/oh-boy/",0.0810786992156517,"Not so much !!"
"1951-1960","Comedy","The Tom Ewell Show",6.7,8,1960,"http://www.tv.com/shows/the-tom-ewell-show/",0.157457183984019,"Not so much !!"
"1951-1960","Action & Adventure","Wagon Train",8.3,117,1957,"http://www.tv.com/shows/wagon-train/",2.85273640609853,"Popular"
"1951-1960","Reality","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Sports","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Comedy","The Lucy-Desi Comedy Hour",8.2,209,1957,"http://www.tv.com/shows/the-lucy-desi-comedy-hour/",5.03451719984724,"Popular"
"1951-1960","Drama","Gunsmoke",8.9,654,1955,"http://www.tv.com/shows/gunsmoke/",17.0987926324139,"Popular"
"1951-1960","Food & Cooking","State Trooper",8.3,112,1956,"http://www.tv.com/shows/state-trooper/",2.7308245938721,"Popular"
"1951-1960","Comedy","The Trouble With Father",5.9,12,1951,"http://www.tv.com/shows/the-trouble-with-father/",0.207984489292324,"Not so much !!"
"1951-1960","Music","The Tennessee Ernie Ford Show",6.4,8,1956,"http://www.tv.com/shows/the-tennessee-ernie-ford-show/",0.150406862313093,"Not so much !!"
"1951-1960","Drama","Lux Playhouse",4.7,5,1958,"http://www.tv.com/shows/lux-playhouse/",0.0690343996944861,"Not so much !!"
"1951-1960","Music","Your Hit Parade",6,10,1958,"http://www.tv.com/shows/your-hit-parade/",0.176258041773156,"Not so much !!"
"1951-1960","Events & Specials","The Tony Awards",6.2,8,1956,"http://www.tv.com/shows/the-tony-awards/",0.145706647865809,"Not so much !!"
"1951-1960","Action & Adventure","Stagecoach West",8.2,19,1960,"http://www.tv.com/shows/stagecoach-west/",0.457683381804295,"Popular"
"1951-1960","Suspense","Alfred Hitchcock Presents",8.9,533,1955,"http://www.tv.com/shows/alfred-hitchcock-presents/",13.9352545459887,"Popular"
"1961-1970","Animation","Funny Face",6,9,1970,"http://www.tv.com/shows/funny-face/",0.105460510897586,"Not so much !!"
"1961-1970","Comedy","Going My Way",7.3,13,1962,"http://www.tv.com/shows/going-my-way/",0.185337083040387,"Not so much !!"
"1961-1970","Kids","The Wombles",6.2,9,1969,"http://www.tv.com/shows/the-wombles/",0.108975861260839,"Not so much !!"
